folderidx,float,profileidx,year,month,day,lat,lon,nlat,nlon,ts1,ts2,ts3,ts4,ts5,ts6,ts7,ts8,ssh_slope,ssh_dir,bath_slope,bath_dir,roughness
7.000000000000000000e+00,5.905172000000000000e+06,1.020000000000000000e+02,2.019000000000000000e+03,7.000000000000000000e+00,2.600000000000000000e+01,-3.671000000000000085e+01,1.577280000000000086e+02,-3.692600000000000193e+01,1.572640000000000100e+02,-4.721417347133246345e+00,-2.755377415804064700e+00,-9.396368955981522220e-01,-1.216398264377265503e+00,-4.656075640672180938e-01,6.640152945624897551e-01,2.888822343598421161e-01,2.648597671558140521e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.030000000000000000e+02,2.019000000000000000e+03,8.000000000000000000e+00,5.000000000000000000e+00,-3.692600000000000193e+01,1.572640000000000100e+02,-3.682900000000000063e+01,1.566040000000000134e+02,-6.306757303090978262e+00,-2.899761763409858251e+00,-1.399490133753955812e+00,-1.198405476176054973e+00,-5.818133698422039979e-01,1.009025535483738967e+00,3.747889226703089438e-01,-5.598480189166858689e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.050000000000000000e+02,2.019000000000000000e+03,8.000000000000000000e+00,2.500000000000000000e+01,-3.671999999999999886e+01,1.558290000000000077e+02,-3.673700000000000188e+01,1.553069999999999879e+02,-7.707606722939687849e+00,-2.881667102007168690e+00,-1.800605915432000437e+00,-1.325938767978131372e+00,-4.652031336953717511e-01,7.562824305739481723e-01,3.759055838152410844e-01,1.509421126646467992e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.060000000000000000e+02,2.019000000000000000e+03,9.000000000000000000e+00,3.000000000000000000e+00,-3.673700000000000188e+01,1.553069999999999879e+02,-3.671800000000000352e+01,1.547769999999999868e+02,-8.555889859124706120e+00,-2.757019366587857068e+00,-2.064200708249397831e+00,-1.451946354338327749e+00,-5.438437665488020656e-01,9.234015303836214938e-01,4.302327617846204433e-01,8.696754258223575451e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.070000000000000000e+02,2.019000000000000000e+03,9.000000000000000000e+00,1.300000000000000000e+01,-3.671800000000000352e+01,1.547769999999999868e+02,-3.718800000000000239e+01,1.532630000000000052e+02,-9.971475613976361174e+00,-2.518115690916853833e+00,-2.948337896278879988e+00,-1.359274302767527143e+00,-7.185962262143555934e-01,9.953584008884884815e-01,7.824731891281759832e-01,-2.263138658188927343e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.080000000000000000e+02,2.019000000000000000e+03,9.000000000000000000e+00,2.300000000000000000e+01,-3.718800000000000239e+01,1.532630000000000052e+02,-3.804899999999999949e+01,1.533880000000000052e+02,-7.004735000066009576e+00,-2.772490454124771908e+00,-1.873568166016108760e+00,-1.148465459886619078e+00,-5.409522222348954745e-01,9.048724951189972554e-01,3.641479703978746651e-01,1.480984559209654328e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.090000000000000000e+02,2.019000000000000000e+03,1.000000000000000000e+01,3.000000000000000000e+00,-3.804899999999999949e+01,1.533880000000000052e+02,-3.717999999999999972e+01,1.544449999999999932e+02,-7.433768788852043841e+00,-2.807735171703927168e+00,-1.518612547444371241e+00,-1.606775121436844866e+00,-4.639601633241232648e-01,6.073408047944148791e-01,3.170443261460654805e-01,9.030403633267507224e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.100000000000000000e+02,2.019000000000000000e+03,1.000000000000000000e+01,1.300000000000000000e+01,-3.717999999999999972e+01,1.544449999999999932e+02,-3.661999999999999744e+01,1.539780000000000086e+02,-8.151820166157456526e+00,-2.479290264154474066e+00,-2.574262294767863057e+00,-1.203088797384057607e+00,-7.191513582799051729e-01,7.690289714255347242e-01,6.393124142558712641e-01,-9.925299625476524668e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.110000000000000000e+02,2.019000000000000000e+03,1.000000000000000000e+01,2.200000000000000000e+01,-3.661999999999999744e+01,1.539780000000000086e+02,-3.543399999999999750e+01,1.535229999999999961e+02,-8.647884727259098625e+00,-2.444207503283595262e+00,-2.555424699094056784e+00,-1.568049729741068266e+00,-6.212414922641161796e-01,2.472775415914879316e-01,6.760971835723681433e-01,-3.878471572943922308e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.120000000000000000e+02,2.019000000000000000e+03,1.100000000000000000e+01,1.000000000000000000e+00,-3.543399999999999750e+01,1.535229999999999961e+02,-3.578799999999999670e+01,1.538640000000000043e+02,-3.862743807909554850e+00,-2.554001417610931579e+00,-1.069366698272077310e+00,-1.003265288411191669e+00,-4.993479131934779325e-01,4.178356323680588735e-01,4.113609587450528515e-01,2.977511785809708877e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.130000000000000000e+02,2.019000000000000000e+03,1.100000000000000000e+01,1.100000000000000000e+01,-3.578799999999999670e+01,1.538640000000000043e+02,-3.583599999999999852e+01,1.539689999999999941e+02,-5.036259714229500695e+00,-2.366799349263795982e+00,-2.029688796077688373e+00,-6.223030054513398746e-01,-3.822858332285424821e-01,2.121505470509957580e-01,5.413350255701023794e-01,2.755811903738695778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.140000000000000000e+02,2.019000000000000000e+03,1.100000000000000000e+01,2.100000000000000000e+01,-3.583599999999999852e+01,1.539689999999999941e+02,-3.608299999999999841e+01,1.539490000000000123e+02,-4.856323199431256121e+00,-2.456975917604727222e+00,-1.572545546356093560e+00,-9.385316357561779288e-01,-4.993199246669164371e-01,4.110100844640005024e-01,4.706512164488413363e-01,2.091709843735543584e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.150000000000000000e+02,2.019000000000000000e+03,1.200000000000000000e+01,1.000000000000000000e+00,-3.608299999999999841e+01,1.539490000000000123e+02,-3.627799999999999869e+01,1.540910000000000082e+02,-3.458757119319934681e+00,-2.854364810149428777e+00,-7.033173980294037397e-01,-9.097481649339733689e-01,-3.258339490178415732e-01,4.471827840815129074e-01,2.925792667487496779e-01,2.353514030575738492e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.160000000000000000e+02,2.019000000000000000e+03,1.200000000000000000e+01,1.000000000000000000e+01,-3.627799999999999869e+01,1.540910000000000082e+02,-3.632399999999999807e+01,1.539850000000000136e+02,-4.505465568350374816e+00,-2.916645214664494112e+00,-8.006911912450902502e-01,-1.193947661648913527e+00,-3.675532103045161536e-01,4.840033760284510045e-01,1.991723309463531155e-01,2.509740069150148689e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.170000000000000000e+02,2.019000000000000000e+03,1.200000000000000000e+01,2.000000000000000000e+01,-3.632399999999999807e+01,1.539850000000000136e+02,-3.582300000000000040e+01,1.538429999999999893e+02,-3.721685144098668907e+00,-2.760264962314266768e+00,-6.511700599213040563e-01,-1.170903437275089942e+00,-3.571348749444471782e-01,2.075427110277650034e-01,2.933257083885600358e-01,2.073607085460504873e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.180000000000000000e+02,2.019000000000000000e+03,1.200000000000000000e+01,3.000000000000000000e+01,-3.582300000000000040e+01,1.538429999999999893e+02,-3.485600000000000165e+01,1.550320000000000107e+02,-8.656322194209387533e+00,-2.792273815369667123e+00,-2.579774227678837129e+00,-1.058853070057512280e+00,-4.888247673330762266e-01,7.169711308591679710e-01,5.654946343682032417e-01,-1.900920755070039381e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.190000000000000000e+02,2.020000000000000000e+03,1.000000000000000000e+00,9.000000000000000000e+00,-3.485600000000000165e+01,1.550320000000000107e+02,-3.577199999999999847e+01,1.544029999999999916e+02,-4.309094500798552829e+00,-2.546933034506002169e+00,-1.423054002354306125e+00,-7.586950704427745107e-01,-4.375662173307721670e-01,5.024625950617946923e-01,4.288643439781187894e-01,3.470430342940828972e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.200000000000000000e+02,2.020000000000000000e+03,1.000000000000000000e+00,1.900000000000000000e+01,-3.577199999999999847e+01,1.544029999999999916e+02,-3.425699999999999790e+01,1.541069999999999993e+02,-2.317385405123332909e+00,-2.407559316235711400e+00,-1.024865770764194828e+00,-3.709030272470158485e-01,-2.288248908701977780e-01,1.964457920636253352e-01,3.182126648664738156e-01,3.752372978530532088e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.210000000000000000e+02,2.020000000000000000e+03,1.000000000000000000e+00,2.800000000000000000e+01,-3.425699999999999790e+01,1.541069999999999993e+02,-3.541700000000000159e+01,1.522199999999999989e+02,-6.935839152294301257e+00,-2.741156811108890423e+00,-1.940580078247361451e+00,-1.056806936022203880e+00,-4.760495401809298754e-01,8.822211934082794249e-01,3.422097456802903892e-01,3.934239404453278022e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.220000000000000000e+02,2.020000000000000000e+03,2.000000000000000000e+00,7.000000000000000000e+00,-3.541700000000000159e+01,1.522199999999999989e+02,-3.463000000000000256e+01,1.536579999999999870e+02,-3.234050279350510593e+00,-2.761696355360513166e+00,-7.699060360810212611e-01,-7.775471866947805122e-01,-1.604273947305686066e-01,6.727210300792924036e-02,2.590574182298849282e-01,3.110395043857789310e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.230000000000000000e+02,2.020000000000000000e+03,2.000000000000000000e+00,1.700000000000000000e+01,-3.463000000000000256e+01,1.536579999999999870e+02,-3.661399999999999721e+01,1.546599999999999966e+02,-1.252453444381710312e+01,-3.285085519261072395e+00,-3.529917894245447663e+00,-9.833480411655125542e-01,-1.704973023961978834e-02,5.312820880493931419e-01,2.168490548447150057e-01,-1.700316582566080981e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.240000000000000000e+02,2.020000000000000000e+03,2.000000000000000000e+00,2.700000000000000000e+01,-3.661399999999999721e+01,1.546599999999999966e+02,-3.645400000000000063e+01,1.557980000000000018e+02,-1.096451937510692431e+01,-2.820669257221298576e+00,-2.714382098170859958e+00,-1.634552862438757748e+00,-4.025171068901740590e-01,3.223550426602968533e-01,2.675700635863932919e-01,-4.609637387546903220e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.250000000000000000e+02,2.020000000000000000e+03,3.000000000000000000e+00,7.000000000000000000e+00,-3.645400000000000063e+01,1.557980000000000018e+02,-3.490100000000000335e+01,1.552019999999999982e+02,-1.005309351470739188e+01,-3.069421128338829075e+00,-2.558565881577207879e+00,-1.224183270615681218e+00,-3.917316818788142974e-01,1.074585714304572281e+00,2.600187459788652067e-01,-1.779175482339416803e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.260000000000000000e+02,2.020000000000000000e+03,3.000000000000000000e+00,1.700000000000000000e+01,-3.490100000000000335e+01,1.552019999999999982e+02,-3.320100000000000051e+01,1.550339999999999918e+02,-1.837811631808027357e+01,-3.055975328925318202e+00,-3.367922320150003479e+00,-3.147791096327904992e+00,3.166164731585436320e-01,-1.100292769265871939e+00,2.438198789473502992e-01,-1.458273487640743715e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.270000000000000000e+02,2.020000000000000000e+03,3.000000000000000000e+00,2.700000000000000000e+01,-3.320100000000000051e+01,1.550339999999999918e+02,-3.283100000000000307e+01,1.549650000000000034e+02,-8.045735482345476086e+00,-2.672837303372488815e+00,-2.191497932542722182e+00,-1.310350902893003822e+00,-6.303376649817598043e-01,6.043674163681669320e-01,5.645708631046664205e-01,-1.361485128535063482e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.280000000000000000e+02,2.020000000000000000e+03,4.000000000000000000e+00,6.000000000000000000e+00,-3.283100000000000307e+01,1.549650000000000034e+02,-3.305700000000000216e+01,1.537450000000000045e+02,-5.282874058508759241e+00,-2.803613122897242516e+00,-1.360799103818251643e+00,-9.028139054723801626e-01,-4.373884586003066732e-01,5.893853591335163067e-01,4.228377384327300925e-01,7.008692152180179269e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.290000000000000000e+02,2.020000000000000000e+03,4.000000000000000000e+00,1.600000000000000000e+01,-3.305700000000000216e+01,1.537450000000000045e+02,-3.234400000000000119e+01,1.538750000000000000e+02,-6.149728384427477046e+00,-2.883255326382760941e+00,-1.627259985433519018e+00,-9.291958506597287615e-01,-4.706114187347157363e-01,6.965890537933824289e-01,4.490789844908458783e-01,1.431111518927612181e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.300000000000000000e+02,2.020000000000000000e+03,4.000000000000000000e+00,2.500000000000000000e+01,-3.234400000000000119e+01,1.538750000000000000e+02,-3.281000000000000227e+01,1.545109999999999957e+02,-7.319020096442160117e+00,-2.742075911806344912e+00,-2.150439627518713426e+00,-9.860079307411339089e-01,-4.349074111419762856e-01,4.831561261439199506e-01,5.501693122770303646e-01,3.344940313413244382e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.310000000000000000e+02,2.020000000000000000e+03,5.000000000000000000e+00,5.000000000000000000e+00,-3.281000000000000227e+01,1.545109999999999957e+02,-3.352300000000000324e+01,1.541690000000000111e+02,-9.508533471586272157e+00,-3.103823113868264816e+00,-2.317339408205369988e+00,-1.206763936244349189e+00,-2.385152281217039483e-01,6.141752360588990101e-01,2.456442116255017349e-01,-9.559213497505197887e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.320000000000000000e+02,2.020000000000000000e+03,5.000000000000000000e+00,1.500000000000000000e+01,-3.352300000000000324e+01,1.541690000000000111e+02,-3.382699999999999818e+01,1.536490000000000009e+02,-8.599014220764297889e+00,-2.909943511854835574e+00,-2.238956334386169811e+00,-1.268955864093737507e+00,-4.236509190042271888e-01,3.306809083508449598e-01,4.896182315103415617e-01,-2.443582719843807594e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.330000000000000000e+02,2.020000000000000000e+03,5.000000000000000000e+00,2.500000000000000000e+01,-3.382699999999999818e+01,1.536490000000000009e+02,-3.378099999999999881e+01,1.537100000000000080e+02,-5.763906555933126619e+00,-2.924495042752790042e+00,-1.121615624754907392e+00,-1.244960975049029583e+00,-3.796275778989436356e-01,2.739342863845352083e-01,3.881477270528814749e-01,-1.210930428849508744e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.340000000000000000e+02,2.020000000000000000e+03,6.000000000000000000e+00,4.000000000000000000e+00,-3.378099999999999881e+01,1.537100000000000080e+02,-3.448199999999999932e+01,1.524379999999999882e+02,-3.127179343809579404e+00,-2.875910876601308619e+00,-1.959752254089512369e-01,-1.171358327730136484e+00,-4.380799614866264236e-01,4.709189642488930683e-01,2.763945789389190555e-01,1.524543647802029944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.350000000000000000e+02,2.020000000000000000e+03,6.000000000000000000e+00,1.400000000000000000e+01,-3.448199999999999932e+01,1.524379999999999882e+02,-3.442600000000000193e+01,1.517570000000000050e+02,-2.387686815440615451e+00,-2.680581663539654880e+00,-1.190741688681573041e-01,-1.096401121685368407e+00,-3.872592085673611795e-01,3.304119857428339246e-01,2.150677631806033330e-01,2.181968417191805232e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.360000000000000000e+02,2.020000000000000000e+03,6.000000000000000000e+00,2.300000000000000000e+01,-3.442600000000000193e+01,1.517570000000000050e+02,-3.518399999999999750e+01,1.511239999999999952e+02,-3.431103389883254362e+00,-2.873484562228405093e+00,-3.494713023509233296e-01,-1.119815034484485716e+00,-5.263622187707238664e-01,7.211714342708290815e-01,3.047427610696933908e-01,5.742706271450320060e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.380000000000000000e+02,2.020000000000000000e+03,7.000000000000000000e+00,1.300000000000000000e+01,-3.675600000000000023e+01,1.506839999999999975e+02,-3.753600000000000136e+01,1.519499999999999886e+02,-7.802752821679845852e+00,-2.448542631480364662e+00,-1.819804645997054937e+00,-1.600870597489356228e+00,-2.770774832638375207e-01,1.968439013538691995e-01,3.618406438155327698e-01,5.374078741698083972e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.390000000000000000e+02,2.020000000000000000e+03,7.000000000000000000e+00,2.300000000000000000e+01,-3.753600000000000136e+01,1.519499999999999886e+02,-3.812199999999999989e+01,1.520509999999999877e+02,-4.708873705820208144e+00,-2.579246375577222139e+00,-9.365463880315926248e-01,-1.253100819098779128e+00,-3.176133296305234111e-01,1.811443354476113543e-01,3.636796236245903868e-01,4.425030935805625010e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.400000000000000000e+02,2.020000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+00,-3.812199999999999989e+01,1.520509999999999877e+02,-3.823100000000000165e+01,1.521959999999999980e+02,-1.080628350241754632e+00,-2.398500211977409702e+00,1.239864647505454220e-01,-1.002129648638088399e+00,-4.076775362043909001e-01,2.193200524271580465e-01,3.736727615503115385e-01,1.875601243152979491e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.410000000000000000e+02,2.020000000000000000e+03,8.000000000000000000e+00,1.100000000000000000e+01,-3.823100000000000165e+01,1.521959999999999980e+02,-3.757200000000000273e+01,1.523540000000000134e+02,-4.578502749206170286e-01,-2.281637328900878003e+00,-1.258511450188592729e-01,-6.177410957738499464e-01,-4.101363420250688230e-01,4.455950824326431747e-01,2.561271245962201126e-01,-5.332656632605970587e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.420000000000000000e+02,2.020000000000000000e+03,8.000000000000000000e+00,2.100000000000000000e+01,-3.757200000000000273e+01,1.523540000000000134e+02,-3.712800000000000011e+01,1.529569999999999936e+02,-6.528638667837043386e+00,-2.770765654885187335e+00,-1.340190628126607830e+00,-1.252982490407936966e+00,-6.706967737893361203e-01,1.101396093628019379e+00,6.179631875340417801e-01,-1.315030188227224173e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.430000000000000000e+02,2.020000000000000000e+03,8.000000000000000000e+00,3.100000000000000000e+01,-3.712800000000000011e+01,1.529569999999999936e+02,-3.653999999999999915e+01,1.523259999999999934e+02,-2.379522472004472089e+00,-2.595690853263254105e+00,-1.369801505237524808e-01,-1.232043045201856923e+00,-4.921744908380322192e-01,3.118968774891873741e-01,3.403929382284799909e-01,1.449940399256280654e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.440000000000000000e+02,2.020000000000000000e+03,9.000000000000000000e+00,1.000000000000000000e+01,-3.653999999999999915e+01,1.523259999999999934e+02,-3.585900000000000176e+01,1.514070000000000107e+02,-7.268305795152959270e+00,-2.546027863128979885e+00,-1.446382599477310071e+00,-1.865605414433388010e+00,-5.096765551538317007e-01,2.791969184182047647e-01,5.382274370826239940e-01,5.317763257150506101e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.450000000000000000e+02,2.020000000000000000e+03,9.000000000000000000e+00,1.900000000000000000e+01,-3.585900000000000176e+01,1.514070000000000107e+02,-3.607500000000000284e+01,1.509540000000000077e+02,-2.125595509370898473e+00,-2.476958439065026329e+00,-4.118281809025109430e-01,-9.118345178375457660e-01,-3.476556737558090804e-01,2.083312381381297318e-01,2.915274587905484216e-01,3.430100582136424991e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.460000000000000000e+02,2.020000000000000000e+03,9.000000000000000000e+00,2.900000000000000000e+01,-3.607500000000000284e+01,1.509540000000000077e+02,-3.593800000000000239e+01,1.506759999999999877e+02,-4.714842038942052227e+00,-2.885411406502974341e+00,-1.057436848973707377e+00,-8.692393466258583334e-01,-3.525710571789735792e-01,7.778994050580443353e-01,2.069639330145987555e-01,3.320199406829479893e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.470000000000000000e+02,2.020000000000000000e+03,1.000000000000000000e+01,9.000000000000000000e+00,-3.593800000000000239e+01,1.506759999999999877e+02,-3.641599999999999682e+01,1.504699999999999989e+02,-3.001137115768444996e+00,-2.565337559428272129e+00,-6.879994656965023880e-01,-8.278060375805474935e-01,-2.890875685603950807e-01,3.879191910027940393e-01,2.698677989326443982e-01,6.068913583170145731e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.480000000000000000e+02,2.020000000000000000e+03,1.000000000000000000e+01,1.900000000000000000e+01,-3.641599999999999682e+01,1.504699999999999989e+02,-3.826700000000000301e+01,1.503990000000000009e+02,-5.371317003426693937e+00,-2.487051811063653250e+00,-1.692958702884401312e+00,-9.178696159187986758e-01,-4.278317637825190811e-01,2.434512641797178800e-01,5.162964759679049553e-01,2.699187676693071691e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.490000000000000000e+02,2.020000000000000000e+03,1.000000000000000000e+01,2.900000000000000000e+01,-3.826700000000000301e+01,1.503990000000000009e+02,-3.874199999999999733e+01,1.496359999999999957e+02,-5.273871391212640702e+00,-2.338156372308660025e+00,-1.870514571423669725e+00,-6.441775370769791120e-01,-3.046052145742502160e-01,5.671191602200653659e-01,3.144393421729839155e-01,9.765943996041127617e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.500000000000000000e+02,2.020000000000000000e+03,1.100000000000000000e+01,7.000000000000000000e+00,-3.874199999999999733e+01,1.496359999999999957e+02,-4.014999999999999858e+01,1.506169999999999902e+02,-2.174341768042171275e+00,-2.225050086224703350e+00,-8.544343055236067741e-01,-5.838215034437601592e-01,-1.878161865004879527e-01,-4.822526498100690451e-02,3.253025241701839598e-01,5.219450937782471600e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.510000000000000000e+02,2.020000000000000000e+03,1.100000000000000000e+01,1.700000000000000000e+01,-4.014999999999999858e+01,1.506169999999999902e+02,-4.033500000000000085e+01,1.491860000000000070e+02,-7.719294056277076876e+00,-2.675240518499295117e+00,-2.228812308237493767e+00,-1.121737323517631113e+00,-4.676631321930214136e-01,7.525864724250911353e-01,4.434913169232351793e-01,2.464977187551458948e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,5.905172000000000000e+06,1.520000000000000000e+02,2.020000000000000000e+03,1.100000000000000000e+01,2.700000000000000000e+01,-4.033500000000000085e+01,1.491860000000000070e+02,-4.057500000000000284e+01,1.489770000000000039e+02,-4.730417283570846010e+00,-2.656198023239306760e+00,-1.354189420519243958e+00,-8.950799141551141203e-01,-3.223325732093555440e-01,6.104365076315895200e-01,3.202651434485810356e-01,5.140123156600296950e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
