ts1,ts2,ts3,ts4,ts5,ts6,ts7,ts8,ssh_slope,ssh_dir,bath_slope,bath_dir,roughness,angle,magnitude
-1.096451937510692431e+01,-2.820669257221298576e+00,-2.714382098170859958e+00,-1.634552862438757748e+00,-4.025171068901740590e-01,3.223550426602968533e-01,2.675700635863932919e-01,-4.609637387546903220e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.396819462409115142e-01,1.149192760158195048e+00
-1.005309351470739188e+01,-3.069421128338829075e+00,-2.558565881577207879e+00,-1.224183270615681218e+00,-3.917316818788142974e-01,1.074585714304572281e+00,2.600187459788652067e-01,-1.779175482339416803e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.937236421696927779e+00,1.663437705476221273e+00
-2.457383468992079045e+00,-3.070211001565324782e+00,5.448904823416647059e-01,-2.266392683530483954e+00,-5.891402637896774319e-01,5.205396646143246181e-02,3.649581042938584430e-01,1.990734262808883659e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.514539160310587995e+00,6.580410321552873087e-01
-2.617809448245836279e+00,-2.957480380222668348e+00,3.482256747983108469e-01,-2.454290996292396443e+00,-5.161561813417561151e-01,-1.706845086951945256e-01,3.153976844488370346e-01,1.057245072579186818e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.034359698276431150e+00,9.997424668383350088e-01
-2.659168478986719819e+00,-3.129307008074665664e+00,4.415187287077945166e-01,-2.630648891462451733e+00,-5.727182056585624625e-01,-3.056221536480405176e-01,3.063062502715290236e-01,1.388703366418585772e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.312320224800728852e+00,8.705791175993259357e-01
-1.935161193765702503e+00,-3.237335488430082009e+00,5.013971454654226889e-01,-2.485402913227109600e+00,-5.489405964249854941e-01,-6.879543319243828225e-01,3.602372020870669989e-01,-3.117161875503700330e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.503229905010519118e+00,1.206615928951706662e+00
-2.130537549749905502e+00,-3.629300607575817406e+00,4.379756594081181120e-01,-3.299154743734794781e+00,-4.056039264478688566e-01,-1.013435747087628458e-01,4.744275306721633390e-03,4.256042585345893442e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.117661053137946947e+00,1.128323092026407348e+00
-2.180118469597143172e+00,-3.595496428640406084e+00,6.443170635376388455e-01,-3.196377359825440578e+00,-5.144206720594293181e-01,-1.245745869878022716e-01,-8.482749738937728212e-02,9.902800593081416414e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.544766749604082889e+00,6.601189286787595423e-01
-2.668622016909014683e+00,-3.360656474974811569e+00,6.165841095889151857e-01,-3.416320880459374987e+00,-3.970425809909167159e-01,-2.692352074370649717e-01,1.427423894172713537e-01,6.104997236804423494e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.457956887654156430e-01,4.648795542933586433e-01
-2.553971250471453125e+00,-3.447597400983170690e+00,5.179562552796224129e-01,-3.647683171717186035e+00,-2.863308941211083480e-01,-3.848521476709919620e-01,-6.799525657923770339e-02,2.356012409315083600e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.692449692036726683e-01,5.825813247950915041e-01
-2.549128249569435400e+00,-3.410538166044006836e+00,4.831056522189771663e-01,-3.549278684489067803e+00,-3.620024162139325319e-01,-3.893486931137588036e-01,-4.790599594646331033e-02,2.376416683439360744e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.855670402202587832e+00,8.148404751851811012e-01
-5.907903658656037393e+00,-1.809146904613501805e+00,-3.061699002900364341e+00,-7.559342151482361105e-01,-2.839272240895824306e-01,-1.286715958635624713e+00,4.446620388861854400e-01,3.926466418650421675e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.066797044332067124e+00,3.880850422265724742e-01
-7.194795003712393999e+00,-1.674653972798950896e+00,-4.447446812383776482e+00,7.003139090672061418e-02,-4.511928757455819228e-01,-9.301436808825606084e-01,8.389776273391910122e-01,-1.489200657881481205e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.855541211872473895e+00,3.544009029333906602e-01
-6.670279455781765954e+00,-1.780265114253313019e+00,-4.265096838915978239e+00,2.264980746132443101e-01,-4.305768831170770361e-01,-7.095863739540767545e-01,8.121309936815561681e-01,-1.171355182904411790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.732998427137408815e+00,3.901140858774562181e-01
-7.102112801367611361e+00,-1.728766044762744203e+00,-4.553768618595330331e+00,2.910259763279586243e-01,-4.859682283450986739e-01,-6.783089457092906782e-01,8.901959378665171840e-01,-2.402550791678084441e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.652902111558328890e+00,2.321766568800443797e-01
-7.105577664853290010e+00,-1.693535867844309761e+00,-4.612317628811520187e+00,3.741930046257825326e-01,-4.726424650431099161e-01,-6.303957151980114082e-01,8.295242309482623311e-01,-1.218912672861493657e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.955998276787855428e+00,2.492809659801609734e-01
-7.226484075777737104e+00,-1.646890887515424451e+00,-4.504668934415521520e+00,1.538430235008862446e-01,-4.552959300800249465e-01,-8.210425006797091863e-01,7.873646731311920721e-01,-5.375556153370715518e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.219791885791470243e+00,1.820027472320180362e-01
-6.807842408460310857e+00,-1.749872693690024406e+00,-3.943166915366353109e+00,-2.621458718123478304e-01,-4.065305910938192824e-01,-9.518344824453400799e-01,6.070382045986141284e-01,2.171480607840415578e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.009302663527599231e+00,7.324616030892627805e-02
-6.442065788323570352e+00,-1.752196717157295858e+00,-3.491120972253269894e+00,-5.242751624643344766e-01,-3.543964811988282171e-01,-1.095431154578672572e+00,4.560713133015325549e-01,3.500605927270402651e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.091656970008657801e+00,2.893734611190190154e-01
-4.339865919223093726e+00,-2.179368636945738125e+00,-1.546014577084018127e+00,-1.369412915264381914e+00,-3.109550666715600320e-01,-8.763431984145955145e-01,1.854866448405586565e-01,8.257236540049670559e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.336966091092613773e+00,2.206581065811928921e-01
-3.796918857436112127e+00,-2.216715414118738625e+00,-9.690384131797232792e-01,-1.712357993981092452e+00,-3.061153845281651131e-01,-9.832294804540451238e-01,1.682373026914482650e-01,8.506989649442558976e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857798544381475736e+00,4.250000000000148104e-01
-3.869396074046052902e+00,-2.221323132066697514e+00,-9.882274257401526540e-01,-1.758929259481588625e+00,-3.115776542354294909e-01,-9.981272577379115551e-01,2.135988843587916519e-01,7.562664710205415641e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.914093595587325503e+00,7.493070131795004363e-01
-3.753240483724933352e+00,-2.310871256673942664e+00,-7.430427280370051069e-01,-1.907225428871603290e+00,-3.461923571916631359e-01,-8.543774412472356916e-01,1.508353280300556987e-01,7.946835563677935310e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.307045165606237180e+00,2.454893073027825112e-01
-3.896040568936645965e+00,-2.264337673200423673e+00,-8.664882615667525156e-01,-1.884172232736016417e+00,-3.380421070484008750e-01,-9.172238998675242838e-01,1.760568631557523633e-01,7.603528020518950381e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.691744936722931358e-01,3.869392717210215493e-01
-3.827170035232340783e+00,-2.288708697358649236e+00,-7.520222157934961515e-01,-1.905231127098927724e+00,-3.281821597238404054e-01,-8.318970885942650328e-01,1.726594013131603211e-01,7.829077704903721902e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.886665903022197277e+00,6.582742589529093635e-01
-3.959802254099074492e+00,-2.228348903759665323e+00,-9.211439993029194584e-01,-1.843177672817371437e+00,-3.339187671069190899e-01,-9.541166815674189117e-01,2.065254181688972734e-01,7.767605123225113095e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.478389660883686840e+00,4.872945721019141807e-01
-4.063613059619257228e+00,-2.241091295728417254e+00,-7.547264482789300954e-01,-2.017904752830451454e+00,-3.287845474687231540e-01,-9.013229726633826822e-01,1.618187779346247357e-01,8.210241673324997214e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.676028415268835392e-01,2.406698984085829107e-01
-4.262819867548468089e+00,-2.214230117078177518e+00,-9.646186004472234732e-01,-1.907594603142444889e+00,-3.427973124434980923e-01,-8.780095351874407372e-01,1.893759482283263462e-01,7.945518290164135244e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.701050957908435413e+00,5.466305882403523775e-01
-3.773281523595440223e+00,-2.249212912083517146e+00,-5.013418842407084686e-01,-2.118472277058967457e+00,-3.071816899981111848e-01,-9.527665093144002117e-01,1.271962643737807597e-01,8.676056274811092539e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.220345748930578011e+00,3.968072579981387626e-01
